time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count,all_queries,queries_active,queries_standby,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
3840.5,0,535,161.37,33.2765,7.7591,0.192394,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,2,0,0,1.47377,7498,0.0272941,7498,0.0446542,7498,1.40123,7498,0,0,0.000795,7273,0.0279923,534,0.0040818,912,0.0212706,7273,0.0030628,7273,0.0101406,6910,0.0002424,4,0,0,0.004944,7269,0.0107742,7273,0.0708054,7273,0.0031711,7273,0.001312,7273,0.485718,7273,0,0,0.452093,7273,0.0218088,6910,2676588,7273
3940.5,0,1,113.259,49.273,11.9105,0.0352441,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,1.4772,7698,0.0274639,7698,0.0456523,7698,1.40348,7698,0,0,0.0008171,7473,0.0280062,547,0.0041838,937,0.0214129,7473,0.0031527,7473,0.0101406,6910,0.0002424,4,0,0,0.005073,7469,0.0109206,7473,0.0709929,7473,0.0033643,7473,0.0013333,7473,0.486071,7473,0,0,0.452321,7473,0.0218088,6910,2676588,7473
4040.5,0,0,79.2811,55.2746,16.2469,0.0389706,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,1.48061,7898,0.0276344,7898,0.046666,7898,1.40569,7898,0,0,0.000839,7673,0.028019,559,0.004278,962,0.0215553,7673,0.0032498,7673,0.0101406,6910,0.0002424,4,0,0,0.0052074,7669,0.0110709,7673,0.0711897,7673,0.0035652,7673,0.0013528,7673,0.486433,7673,0,0,0.452557,7673,0.0218088,6910,2676588,7673
4140.5,1,1,55.7968,55.379,20.1601,0.0194073,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,1.48879,8098,0.0278139,8098,0.047668,8098,1.41267,8098,0,0,0.000857,7848,0.0286281,571,0.0043684,984,0.0216891,7848,0.0033346,7848,0.0101423,6911,0.0004095,5,0,0,0.0053242,7843,0.0138978,7848,0.0713797,7848,0.0037375,7848,0.0026561,7848,0.486818,7848,0,0,0.45282,7848,0.0218197,6911,2676803,7848
4240.5,1,3,39.9577,52.2948,23.3736,0.494158,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,2,0,0,1.52835,8298,0.0279721,8298,0.0488276,8298,1.4509,8298,0,0,0.0008781,8030,0.0306382,587,0.0044833,1007,0.0222351,8030,0.0034139,8030,0.0104127,7093,0.0004495,6,0,0,0.0054487,8024,0.0143531,8030,0.0731287,8030,0.003813,8030,0.0029041,8030,0.498428,8030,0,0,0.463588,8030,0.0224038,7093,2730916,8030
4340.5,1,1,28.2704,47.4899,25.7852,0.481419,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,1.57527,8498,0.0281569,8498,0.0499709,8498,1.49646,8498,0,0,0.0009012,8230,0.0318533,604,0.0046181,1032,0.0228538,8230,0.0035035,8230,0.0107191,7293,0.0004495,6,0,0,0.0055889,8224,0.0145716,8230,0.0751492,8230,0.0038944,8230,0.0029262,8230,0.515514,8230,0,0,0.479699,8230,0.023038,7293,2811916,8230
4440.5,1,0,19.7893,41.9498,27.4017,0.466043,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,1.62176,8698,0.0283458,8698,0.0511333,8698,1.54159,8698,0,0,0.0009242,8430,0.0331572,622,0.0047599,1057,0.0234574,8430,0.0035913,8430,0.0110251,7493,0.0004495,6,0,0,0.0057255,8424,0.0149097,8430,0.0771292,8430,0.0039764,8430,0.0029474,8430,0.532558,8430,0,0,0.495745,8430,0.0236801,7493,2892919,8430
4540.5,1,0,13.8525,36.3303,28.2945,0.447543,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,1.66769,8898,0.0285124,8898,0.0522348,8898,1.58624,8898,0,0,0.0009468,8630,0.0339318,635,0.0048741,1082,0.0240717,8630,0.0036792,8630,0.0113309,7693,0.0004495,6,0,0,0.0058654,8624,0.0150526,8630,0.079107,8630,0.0040586,8630,0.0029685,8630,0.549607,8630,0,0,0.511821,8630,0.0243115,7693,2973919,8630
4640.5,1,1,9.99675,31.0636,28.5714,0.47513,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,1.71534,9098,0.0286825,9098,0.0534501,9098,1.63249,9098,0,0,0.0009702,8830,0.0349273,650,0.005001,1107,0.0247156,8830,0.0037685,8830,0.0116535,7893,0.0004495,6,0,0,0.0060116,8824,0.0152401,8830,0.0812056,8830,0.0041414,8830,0.0029898,8830,0.567239,8830,0,0,0.52842,8830,0.0249903,7893,3054919,8830
4740.5,1,0,6.99773,26.2504,28.3393,0.49358,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,1.75982,9298,0.028841,9298,0.0545203,9298,1.67572,9298,0,0,0.000991,9030,0.035599,663,0.0051109,1132,0.0253166,9030,0.0038525,9030,0.0119538,8093,0.0004495,6,0,0,0.0061469,9024,0.0153848,9030,0.0831751,9030,0.0042229,9030,0.0030112,9030,0.584053,9030,0,0,0.544261,9030,0.0256206,8093,3135919,9030
4840.5,1,0,4.89841,21.98,27.7034,0.531405,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,1.80609,9498,0.0290194,9498,0.0555881,9498,1.72073,9498,0,0,0.0010135,9230,0.0363431,676,0.005223,1157,0.0259588,9230,0.0039417,9230,0.0122611,8293,0.0004495,6,0,0,0.0062853,9224,0.0155728,9230,0.085225,9230,0.0043125,9230,0.0030332,9230,0.601522,9230,0,0,0.560707,9230,0.0262891,8293,3216922,9230
4940.5,1,1,3.72889,18.3298,26.7661,0.461904,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,1.8514,9698,0.0291859,9698,0.0566663,9698,1.76478,9698,0,0,0.0010339,9430,0.0371475,691,0.0053376,1182,0.0265716,9430,0.0040287,9430,0.0125627,8493,0.0004495,6,0,0,0.0064199,9424,0.0157777,9430,0.0872382,9430,0.0043955,9430,0.0030531,9430,0.618227,9430,0,0,0.576438,9430,0.0269171,8493,3297925,9430
5040.5,1,0,2.61022,15.1859,25.608,0.460452,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,1.89871,9898,0.0293648,9898,0.0577373,9898,1.81082,9898,0,0,0.0010567,9630,0.0379244,704,0.0054495,1207,0.0272077,9630,0.0041172,9630,0.0128687,8693,0.0004495,6,0,0,0.0065632,9624,0.0160351,9630,0.0893689,9630,0.0044803,9630,0.0030761,9630,0.636076,9630,0,0,0.593274,9630,0.0275767,8693,3378931,9630
5140.5,1,0,1.82715,12.5141,24.2986,0.522065,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,1.94408,10098,0.0295281,10098,0.0587529,10098,1.855,10098,0,0,0.0010799,9830,0.0386853,719,0.0055509,1232,0.0278127,9830,0.0042016,9830,0.0131722,8893,0.0004495,6,0,0,0.0067016,9824,0.0162357,9830,0.0913646,9830,0.0045612,9830,0.0030982,9830,0.653099,9830,0,0,0.609313,9830,0.0282111,8893,3459934,9830
5240.5,1,1,1.57901,10.3271,22.9015,0.461765,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,1.98917,10298,0.0296995,10298,0.0598643,10298,1.8988,10298,0,0,0.0011018,10030,0.039317,732,0.0056609,1257,0.028409,10030,0.0042859,10030,0.0134705,9093,0.0004495,6,0,0,0.0068348,10024,0.0165593,10030,0.0932907,10030,0.0046408,10030,0.003123,10030,0.67007,10030,0,0,0.625324,10030,0.0288406,9093,3540946,10030
